og	file	status	fail_reason	n_taxa	n_metadata_taxa	aln_len	mean_nonmissing_frac	mean_ambig_frac	n_pops_total	n_pops_passing_occupancy	frac_pops_passing_occupancy
OG10114	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10114.fasta	PASS		353	351	495	0.986670120003453	0	36	35	0.972222222222222
OG10115	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10115.fasta	PASS		352	350	549	0.990434556336196	0	36	36	1
OG10116	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10116.fasta	PASS		349	347	441	0.998464323289354	0	36	36	1
OG10117	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10117.fasta	PASS		353	351	504	0.954998191109302	0	36	35	0.972222222222222
OG10118	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10118.fasta	PASS		353	351	588	0.986646510456034	0	36	36	1
OG10119	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10119.fasta	PASS		351	349	591	0.954101396787534	0	36	35	0.972222222222222
OG1012	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1012.fasta	PASS		351	349	3774	0.988389873102497	0	36	36	1
OG10120	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10120.fasta	PASS		350	348	486	0.98873634170569	0	36	35	0.972222222222222
OG10121	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10121.fasta	PASS		352	350	480	0.990386904761905	0	36	36	1
OG10122	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10122.fasta	PASS		350	348	432	0.940632982120051	0	36	35	0.972222222222222
OG10123	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10123.fasta	PASS		353	351	441	0.993481533164073	0	36	36	1
OG10124	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10124.fasta	PASS		350	348	480	0.953849377394636	0	36	36	1
OG10125	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10125.fasta	PASS		351	349	468	0.99384076604707	0	36	36	1
OG10126	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10126.fasta	PASS		350	348	498	0.992960347135669	0	36	35	0.972222222222222
OG10127	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10127.fasta	PASS		352	350	435	0.963415435139573	0	36	36	1
OG10128	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10128.fasta	PASS		351	349	456	0.991429145930729	0	36	35	0.972222222222222
OG10129	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10129.fasta	PASS		351	349	846	0.98901623686724	0	36	36	1
OG1013	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1013.fasta	PASS		351	349	3843	0.992551485341189	0	36	36	1
OG10130	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10130.fasta	PASS		354	352	780	0.863811188811189	0	36	36	1
OG10131	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10131.fasta	PASS		353	351	675	0.997091906721536	0	36	36	1
OG10132	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10132.fasta	PASS		352	350	447	0.992387344199425	0	36	36	1
OG10133	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10133.fasta	PASS		352	350	528	0.957272727272727	0	36	36	1
OG10134	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10134.fasta	PASS		352	350	615	0.971368176538908	0	36	36	1
OG10135	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10135.fasta	PASS		351	349	486	0.992677491244826	0	36	36	1
OG10136	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10136.fasta	PASS		352	350	477	0.976477987421384	0	36	36	1
OG10137	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10137.fasta	PASS		349	347	444	0.981021367188514	0	36	36	1
OG10138	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10138.fasta	PASS		354	352	471	0.988931914688284	0	36	36	1
OG10139	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10139.fasta	PASS		350	348	456	0.99533676144384	0	36	36	1
OG1014	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1014.fasta	PASS		351	349	5349	0.987528397509965	0	36	36	1
OG10140	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10140.fasta	PASS		351	349	546	0.979139771403382	0	36	36	1
OG10141	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10141.fasta	PASS		349	347	420	0.991409359132702	0	36	36	1
OG10142	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10142.fasta	PASS		352	350	453	0.993894670450962	0	36	36	1
OG10143	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10143.fasta	PASS		351	349	432	0.994773426721851	0	36	36	1
OG10144	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10144.fasta	PASS		352	350	549	0.988186312776477	0	36	36	1
OG10145	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10145.fasta	PASS		351	349	423	0.963326491766411	0	36	36	1
OG10146	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10146.fasta	PASS		349	347	618	0.936403570129543	0	36	36	1
OG10147	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10147.fasta	PASS		350	348	414	0.99548142595369	0	36	36	1
OG10148	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10148.fasta	PASS		300	298	504	0.984892670714818	0	36	36	1
OG10149	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10149.fasta	PASS		353	351	435	0.972204211284671	0	36	36	1
OG1015	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1015.fasta	PASS		351	349	3852	0.994263390134102	0	36	36	1
OG10150	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10150.fasta	PASS		351	349	468	0.995046898342027	0	36	36	1
OG10151	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10151.fasta	PASS		350	348	459	0.977493551699096	0	36	36	1
OG10152	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10152.fasta	PASS		352	350	549	0.990871714806141	0	36	36	1
OG10153	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10153.fasta	PASS		351	349	450	0.986469277300223	0	36	36	1
OG10154	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10154.fasta	PASS		354	352	423	0.990631044487427	0	36	36	1
OG10155	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10155.fasta	PASS		350	348	417	0.956958571074175	0	36	36	1
OG10156	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10156.fasta	PASS		350	348	426	0.994691328044898	0	36	36	1
OG10157	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10157.fasta	PASS		350	348	486	0.950924743389622	0	36	36	1
OG10158	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10158.fasta	PASS		350	348	450	0.99529374201788	0	36	35	0.972222222222222
OG10159	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10159.fasta	PASS		353	351	459	0.965334028514856	0	36	35	0.972222222222222
OG1016	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1016.fasta	PASS		352	350	3894	0.989731454985692	0	36	36	1
OG10160	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10160.fasta	PASS		351	349	414	0.995009897152665	0	36	36	1
OG10161	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10161.fasta	PASS		351	349	483	0.987215765837916	0	36	36	1
OG10162	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10162.fasta	PASS		351	349	483	0.994939697568326	0	36	36	1
OG10163	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10163.fasta	PASS		350	348	420	0.97096332785988	0	36	36	1
OG10164	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10164.fasta	PASS		350	348	624	0.97732463896257	0	36	36	1
OG10165	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10165.fasta	PASS		352	350	486	0.99098177542622	0	36	36	1
OG10166	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10166.fasta	PASS		351	349	432	0.995947415897273	0	36	36	1
OG10167	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10167.fasta	PASS		354	352	450	0.967594696969697	0	36	35	0.972222222222222
OG10168	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10168.fasta	PASS		349	347	420	0.993261973377247	0	36	36	1
OG10169	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10169.fasta	PASS		353	351	447	0.990388598889717	0	36	36	1
OG1017	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1017.fasta	PASS		352	350	4404	0.986904113143895	0	36	36	1
OG10170	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10170.fasta	PASS		350	348	432	0.996986749680715	0	36	36	1
OG10171	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10171.fasta	PASS		351	349	423	0.964572876235377	0	36	36	1
OG10172	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10172.fasta	PASS		350	348	438	0.997159240014696	0	36	36	1
OG10173	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10173.fasta	PASS		349	347	594	0.92761913078916	0	36	36	1
OG10174	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10174.fasta	PASS		352	350	570	0.993273182957394	0	36	36	1
OG10175	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10175.fasta	PASS		354	352	780	0.98578817016317	0	36	36	1
OG10176	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10176.fasta	PASS		353	351	837	0.988147875842022	0	36	36	1
OG10177	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10177.fasta	PASS		351	349	516	0.995746429444037	0	36	36	1
OG10178	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10178.fasta	PASS		353	351	489	0.968917320655562	0	36	35	0.972222222222222
OG10179	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10179.fasta	PASS		350	348	504	0.994669084108739	0	36	36	1
OG1018	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1018.fasta	PASS		350	348	3648	0.996174096339988	0	36	36	1
OG10180	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10180.fasta	PASS		353	351	417	0.972473303408555	0	36	36	1
OG10181	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10181.fasta	PASS		349	347	450	0.998104386807557	0	36	36	1
OG10182	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10182.fasta	PASS		352	350	657	0.96665362035225	0	36	36	1
OG10183	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10183.fasta	PASS		352	350	432	0.992162698412698	0	36	36	1
OG10184	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10184.fasta	PASS		354	352	687	0.976834391954479	0	36	36	1
OG10185	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10185.fasta	PASS		351	349	477	0.991247829978435	0	36	36	1
OG10186	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10186.fasta	PASS		351	349	429	0.996319821534721	0	36	36	1
OG10187	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10187.fasta	PASS		351	349	423	0.990313425050973	0	36	36	1
OG10188	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10188.fasta	PASS		354	352	663	0.996704888249006	0	36	36	1
OG10189	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10189.fasta	PASS		351	349	489	0.99437481322622	0	36	35	0.972222222222222
OG1019	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1019.fasta	PASS		352	350	3606	0.992042627367087	0	36	36	1
OG10190	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10190.fasta	PASS		351	349	393	0.992388284958114	0	36	36	1
OG10191	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10191.fasta	PASS		351	349	441	0.968838729379049	0	36	35	0.972222222222222
OG10192	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10192.fasta	PASS		351	349	429	0.9891531582076	0	36	36	1
OG10193	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10193.fasta	PASS		350	348	453	0.993301362563751	0	36	36	1
OG10194	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10194.fasta	PASS		351	349	486	0.988379496975486	0	36	36	1
OG10195	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10195.fasta	PASS		349	347	417	0.995452629251066	0	36	36	1
OG10196	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10196.fasta	PASS		351	349	474	0.994553455925912	0	36	36	1
OG10197	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10197.fasta	PASS		352	350	441	0.99431162941367	0	36	36	1
OG10198	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10198.fasta	PASS		352	350	471	0.99171974522293	0	36	36	1
OG10199	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10199.fasta	PASS		350	348	402	0.994731800766283	0	36	36	1
OG102	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG102.fasta	PASS		352	350	9351	0.989348732755855	0	36	36	1
OG1020	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1020.fasta	PASS		353	351	4395	0.940680454673629	0	36	36	1
OG10200	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10200.fasta	PASS		352	350	597	0.990859057190715	0	36	36	1
OG10201	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10201.fasta	PASS		351	349	429	0.983990221812571	0	36	35	0.972222222222222
OG10202	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10202.fasta	PASS		353	351	810	0.709756955435968	0	36	36	1
OG10203	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10203.fasta	PASS		349	347	411	0.998520512982323	0	36	36	1
OG10204	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10204.fasta	PASS		353	351	441	0.942147799290656	0	36	36	1
OG10205	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10205.fasta	PASS		354	352	507	0.827489017392864	0	36	36	1
OG10206	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10206.fasta	PASS		353	351	594	0.880658436213992	0	36	36	1
OG10207	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10207.fasta	PASS		352	350	435	0.993195402298851	0	36	36	1
OG10208	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10208.fasta	PASS		351	349	426	0.994276067099829	0	36	36	1
OG10209	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10209.fasta	PASS		351	349	483	0.978756221561753	0	36	35	0.972222222222222
OG1021	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG1021.fasta	PASS		350	348	3480	0.995152926410358	0	36	36	1
OG10210	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10210.fasta	PASS		351	349	432	0.957922105486576	0	36	36	1
OG10211	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10211.fasta	PASS		352	350	414	0.994789510006901	0	36	36	1
OG10212	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10212.fasta	PASS		351	349	414	0.988462550004845	0	36	35	0.972222222222222
OG10213	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10213.fasta	PASS		350	348	423	0.983057525610717	0	36	35	0.972222222222222
OG10214	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10214.fasta	PASS		351	349	1134	0.98987785711759	0	36	36	1
OG10215	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG10215.fasta	PASS		351	349	408	0.993194842406877	0	36	36	1
